"Прайс-лист: DEALER_PRICE от 10.04.2023","","","","","","","","",""
"","","","","","","","","",""
"ID товара","Артикул","Описание","Код производителя","Срок гарантии","Кол-во в коробке","D3","Спец.цена","Наличие","Спец.тенге"
"298176","B5402CBA-KI0152 ASUS","Ноутбук ASUS B5402 DOS/Blk/14.0/400nt/FHD/IPS/i5-1240P/UHD/8G D5/512GB/HD IR/WiFi6E+BT5.2/FPS/BL/2Y/90NX05M1-M00B00","90NX05M1-M00B00","24","","961","911","более 30","409950"
"299109","B5602CBA-L20109X ASUS","Ноутбук ASUS B5602 i7-1260P/16WQUXGA OLED/16G/1T PCIe4/Hdcam+IR/WiFi6+BT5.2/BL kbd/numkey/2yw/W11P6/90NX05H1-M00450","B5602CBA-L20109X","24","","1738","1688","менее 10","759600"
"298178","B9400CBA-KC0320X ASUS","Ноутбук ASUS B9400 W11P6/Blk/14.0/400nt/FHD/IPS/i5-1235U/Iris X/8GB/512GB/HD IR/WiFi6E+BT5.2/FPS/BL/2Y/90NX04Z1-M00J40","90NX04Z1-M00J40","0","","1374","1324","более 10","595800"
"298186","90NX05M1-M00B40 Notebook ASUS","Ноутбук ASUS B5402 W11P6/Blk/14.0/400nt/FHD/IPS/i7-1260P/Iris X/16G D5/1TB/HD IR/WiFi6E+BT5.2/FPS/BL/2Y/90NX05M1-M00B40","90NX05M1-M00B40","0","","1365","1265","более 10","569250"
"300403","B5402FBA-KA0294 ASUS","Ноутбук ASUS B5402F DOS/14FHD/TS/IPS/i5-1240P/8G D5/512GB/720p IR/WiFi6E+BT5.2/FPS/Bl Kbd/63WH/2Y/Stylus/90NX05J1-M00AW0","90NX05J1-M00AW0","24","","1034","984","более 30","442800"
"300788","B6602FC2-MH0189X ASUS","Ноутбук ASUS B6602F W11P/Blk/16"" WQXGA TS/i9-12950HX/RTX A2000/32GB/2TB PCIe/720p IR/FPS/Bl Kbd/Pen/2Y/90NX04U1-M006H0","90NX04U1-M006H0","24","","2968","2868","менее 10","1290600"
"298182","B1400CBA-EB0631 ASUS","Ноутбук ASUS B1400 DOS/Blk/14.0/250nt/FHD/IPSi/3-1215U/UHD/8G D4/256GB/720p/WiFi6+BT5.2/1Y/90NX0571-M00TR0","90NX0571-M00TR0","12","","561","529","более 30","238050"
"298183","B1400CBA-EB0632 ASUS","Ноутбук ASUS B1400 DOS/Blk/14.0/250nt/FHD/IPS/i5-1235U/UHD/8G D4/512GB/720p/WiFi6+BT5.2/1Y/90NX0571-M00TS0","90NX0571-M00TS0","12","","696","656","более 30","295200"
"301481","90NX0501-M005J0 Notebook ASUS","Ноутбук ASUS L2502C DOS/Blk/15.6FHD/250nt/IPS/R5 5625U/8G D4/256G PCIe/720p/WiFi6+BT5.2/FPS/Bl Kbd/1Y/L2502CYA-BQ0012 ","90NX0501-M005J0","12","","674","636","более 50","286200"
"301482","90NX0501-M005N0 Notebook ASUS","Ноутбук ASUS L2502C W11P/Blk/15.6FHD/250nt/IPS/R7 5825U/16G D4/512G PCIe/720p/WiFi6+BT5.2/FPS/Bl Kbd/1Y/L2502CYA-BQ0051X","90NX0501-M005N0","12","","1012","954","более 10","429300"
"298185","B1400CBA-EB0633X ASUS","Ноутбук ASUS B1400 W11P6/Blk/14.0/250nt/FHD/IPS/i5-1235U/UHD/8G D4/512GB/720p/WiFi6+BT5.2/BL/1Y/90NX0571-M00TV0","90NX0571-M00TV0","12","","896","845","более 30","380250"
"298168","B1500CBA-BQ0498 ASUS","Ноутбук ASUS B1500 DOS/Blk/15.6/250nt/FHD/IPS/i3-1215U/UHD/8G D4/256GB/720p/WiFi6+BT5.2/Nkey/1Y/90NX0551-M00MK0","90NX0551-M00MK0","12","","561","529","более 10","238050"
"298187","P1412CEA-EB1309 ASUS","Ноутбук ASUS B1400 DOS/Grey/14.0/250nt/FHD/TN/i5-1135G7/Iris X/8G/512GB NVMe/720p/WiFi5+BT5/37WH/1Y/90NX05D1-M01JU0","90NX05D1-M01JU0","12","","594","561","более 50","252450"
"298172","B1500CBA-BQ0498X ASUS","Ноутбук ASUS B1500 W11P6/Blk/15.6/250nt/FHD/IPS/i3-1215U/UHD/8G D4/256GB/720p/WiFi6+BT5.2/Nkey/1Y/90NX0551-M00ML0","90NX0551-M00ML0","12","","736","694","более 30","312300"
"298173","B1500CBA-BQ0499 ASUS","Ноутбук ASUS B1500 DOS/Blk/15.6/250nt/FHD/IPS/i5-1235U/UHD/8G D4/512GB/720p/WiFi6+BT5.2/Nkey/1Y/90NX0551-M00MN0","90NX0551-M00MN0","12","","720","679","более 50","305550"
"298190","P1512CEA-BQ1060 ASUS","Ноутбук ASUS B1500 DOS/Grey/15.6/250nt/FHD/TN/i5-1135G7/Iris X/8G/512GB NVMe/720p/WiFi5+BT5/37WH/1Y/90NX05E1-M019J0","90NX05E1-M019J0","12","","594","561","более 100","252450"
"Ноутбуки HP","","","","","","","","",""
"272484","2W1G9EA HP ProBook 450 G8","Ноутбук HP ProBook 450 G8 UMA i5-1135G7,15.6 FHD,16GB 3200,512GB PCIe,W10P6,1yw,720p IR,numpad,WiFi6+BT5,ID PKS ALU,FPS","2W1G9EA","12","","966","944","менее 10","424800"
"300346","11M57EA HP ProDesk 400 G7 SFF","Системный блок HP ProDesk 400 G7 SFF 210w,i5-10500,8GB,512GB SSD,W10p64,DVD-W,1yw,USB 320K KB,Opt Mouse","11M57EA","12","","820","800","менее 30","360000"
"300350","123N3EA HP 290 G4 MT","Системный блок HP 290 G4 MT i5-10500,4GB,1TB HDD,DOS,DVD-WR,1yw,kbd,Opt Mouse,Speakers","123N3EA","12","","496","484","более 30","217800"
"295412","123P4EA HP 290 G4","HP 123P4EA HP 290 G4 MT i3-10100 8GB/256 DVDWR WiFi 290 G4 MT / i3- 10100 / 8GB / 256GB SSD / DOS / DVD-WR / 1yw / kbd ","123P4EA_","0","","440","429","более 30","193050"
"300348","123P7EA HP 290 G4 MT","Системный блок HP 290 G4 MT i3- 10100,8GB,256GB SSD,DOS,No ODD,1yw,kbd,Opt Mouse,AC1x1 BT 4.2 WW,RTF Card","123P7EA","12","","426","416","более 10","187200"
"300343","1D2Y2EA HP EliteDesk 800 G6 TWR","Системный блок HP EliteDesk 800 G6 TWR PL260W,i5-10500,16GB,256GB SSD,W10p6,DVD-W,3yw,USB 320K kbd,mouseUSB","1D2Y2EA","36","","858","838","более 10","377100"
"300342","272Y1EA HP EliteDesk 800 G6 TWR","Системный блок HP EliteDesk 800 G6 TWR PL260W,i5-10500,8GB,256GB,W10p6,DVD-W,3yw,USB 320K kbd+ms,W-Fi6+BT5.1","272Y1EA","36","","838","819","менее 10","368550"
"300340","272Y2EA HP EliteDesk 800 G6 TWR","Системный блок HP EliteDesk 800 G6 TWR PL260W,i7-10700,16GB,512GB,W10p6,DVD-W,3yw,USB 320K kbd+ms,WiFi6+BT5.1","272Y2EA","36","","1053","1028","менее 10","462600"
"288061","2U0D1ES HP ProDesk 400 G7","Системный блок HP ProDesk 400 G7,180W,i5-10500,8GB,512GB SSD,DOS,No ODD,1yw,USBkbd+ms,VGA","2U0D1ES","12","","640","624","более 50","280800"
"284239","2W1G4EA HP ProBook 440 G8","Ноутбук HP ProBook 440 G8 i7-1165G7,14 FHD,16GB,512GB PCIe,W10p64,1yw,720p+IR,Bl,Wi-Fi6+BT5,Pike Silver Alum,FPS","2W1G4EA","12","","1092","1067","менее 10","480150"
"286754","2X7L7EA HP 240 G8_S","Ноутбук HP 240 G8 UMA CelN4020,14 FHD,8GB,256GB TLC,W10H64,1yw,AC 1x1+BT 4.2","2X7L7EA_S","12","","400","395","более 100","177750"
"285541","39M15EC HP ProBook 440 G8","Ноутбук HP ProBook 440 G8 UMA i5-1135G7,8Gb,256Gb PCIe,14"" UWVA FHD,W10P6,WiFi,BT,Cam","39M15EC","12","","869","849","менее 10","382050"
"287628","250A5EA HP ProBook 650 G8_Z","Ноутбук HP ProBook 650 G8 UMA i5-1135G7,15.6FHD 400,8GB,256GB PCIe,W10p64,1yw,720p IR,Bl numpad,Wi-Fi6+BT5","250A5EA_Z","12","","940","935","менее 10","420750"
"285535","2X7X1EA HP ProBook 450 G8","Ноутбук HP ProBook 450 G8 UMA i5-1135G7,15.6 FHD 250,8GB,256GB PCIe,DOS,1yw,720p,Bl numpad,Wi-Fi6+BT5,Pike Silv","2X7X1EA","12","","725","709","менее 10","319050"
"285536","2X7Q9EA HP ProBook 440 G8","Ноутбук HP ProBook 440 G8 UMA i7-1165G7,14 FHD UWVA 250,8GB,256GB PCIe,W10p64,1yw,720p,Wi-Fi6+BT5,Pike Silver Alu,FPS","2X7Q9EA","12","","992","969","более 30","436050"
"290050","6A1T7EA HP ProBook 450 G9","Ноутбук HP ProBook 450 G9 UMA i3-1215U,15.6 FHD UWVA 400,8GB 3200,256GB PCIe,W11p6,1yw,HDweb,numpad,Wifi6+BT5.2","6A1T7EA","12","","889","859","более 10","386550"
"290446","6F6Q3EA HP EliteBook 830 G9_Z","Ноутбук HP EliteBook 830 G9 UMA i5-1245U 8GB,13.3 WUXGA UWVA 250,256GB PCIe,W11p6,1yw,5MP web,Blit Prem kbd","6F6Q3EA_Z","12","","1061","1061","менее 10","477450"
"290057","6F1E5EA HP ProBook 450 G9","Ноутбук HP ProBook 450 G9 UMA i7-1255U,15.6 FHD UWVA 250,8GB 3200,512GB PCIe,DOS,1yw,HDweb,Blit,numpad","6F1E5EA","12","","921","891","менее 10","400950"
"290857","6F6Z5EA HP EliteBook 840 G9_Z","Ноутбук HP EliteBook 840 G9 UMA i7-1255U,14.0 WUXGA UWVA 250 WWAN,8GB 4800,256GB PCIe,W11p6,1yw,5MP web","6F6Z5EA_Z","12","","1270","1270","менее 10","571500"
"290858","6T121EA HP EliteBook 830 G9_Z","Ноутбук HP EliteBook 830 G9 UMA i5-1235U 8GB,13.3 WUXGA UWVA 250,256GB PCIe,W11p6,1yw,5MP IR web,Blit Prem kbd","6T121EA_Z","12","","1150","1150","менее 10","517500"
"295559","6A1W7EA HP ProBook 440 G9_Z","Ноутбук HP ProBook 440 G9 UMA i3-1215U,14 FHD UWVA 250,8GB 3200,256GB PCIe,W11p6,1yw,HDweb,Wifi6+BT5.2,Pike Silver Alu","6A1W7EA_Z","12","","715","715","менее 10","321750"
"295561","6A1X5EA HP ProBook 440 G9_Z","Ноутбук HP ProBook 440 G9 UMA i5-1235U,14 FHD UWVA 250,8GB 3200,256GB PCIe,W11p6,1yw,HDweb,Wifi6+BT5.2,Pike Silver Alu","6A1X5EA_Z","12","","835","835","менее 10","375750"
"290051","6F2M7EA HP ProBook 450 G9","Ноутбук HP ProBook 450 G9 UMA i5-1235U,15.6 FHD UWVA 250,8GB 3200,256GB PCIe,W11p6,1yw,HDweb,Blit,numpad","6F2M7EA","12","","930","890","менее 10","400500"
"290052","6S6W8EA HP ProBook 450 G9","Ноутбук HP ProBook 450 G9 UMA i5-1235U,15.6 FHD UWVA 250,8GB 3200,256GB PCIe,DOS,1yw,HDweb,Blit,numpad","6S6W8EA","12","","770","727","более 30","327150"
"290056","6S6Z1EA HP ProBook 450 G9","Ноутбук HP ProBook 450 G9 UMA i5-1235U,15.6 FHD UWVA 250 HD + IR,8GB 3200,512GB PCIe,DOS,1yw,IR HDweb,Blit,numpad","6S6Z1EA","12","","780","751","более 10","337950"
"290047","6F2M0EA HP ProBook 440 G9","Ноутбук HP ProBook 440 G9 UMA i5-1235U,14 FHD UWVA 250,8GB 3200,512GB PCIe,W11p6,1yw,HDweb,Blit kbd,Wifi6+BT5.2","6F2M0EA","12","","930","897","более 50","403650"
"291051","358R8EA HP EliteBook 850 G8_Z","Ноутбук HP EliteBook 850 G8 UMA i5-1135G7,15.6 FHD UWVA 400 WWAN,8GB,256GB PCIe,W10P6,3yw,720p IR,Blit,WiFi6+BT5,ASC","358R8EA_Z","36","","1100","1090","менее 10","490500"
"285534","2R9C3EA HP ProBook 430 G8","Ноутбук HP Probook 430 G8 UMA i5-1135G7,13.3 FHD,8GB,256GB PCIe,W10p64,1yw,720p,Bl,Wi-Fi6+BT5,Pike Silver,FPS","2R9C3EA","12","","888","868","более 30","390600"
"290049","6F2L9EA HP ProBook 440 G9","Ноутбук HP ProBook 440 G9 UMA i7-1255U,14 FHD UWVA 250,8GB 3200,512GB PCIe,W11p6,1yw,HDweb,Blit kbd,Wifi6+BT5.2","6F2L9EA","12","","1080","1028","более 10","462600"
"299583","6F2L9EA HP ProBook 440 G9_Z","Ноутбук HP ProBook 440 G9 UMA i7-1255U,14 FHD UWVA 250,8GB 3200,512GB PCIe,W11p6,1yw,HDweb,Blit kbd,Wifi6+BT5.2","6F2L9EA_Z","12","","965","965","менее 10","434250"
"300360","5N272ES HP ProBook 440 G8","Ноутбук HP ProBook 440 G8 UMA i5-1135G7,14 FHD UWVA 400,8GB,256GB PCIe,DOS,1yw,720p,Blit,WiFi6+BT5","5N272ES","12","","652","637","более 100","286650"
"300415","6J2X5EA HP Pav Plus 14-eh0001ci_Z","Ноутбук HP Pavilion Plus 14-eh0001ci i7-1255U,16GB,512GB PCIe,RTX2050 4GB,14 2.8K OLED 400 90Hz,DOS,Blue,FPR,5MP,1yw","6J2X5EA_Z","12","","1144","1144","менее 10","514800"
"300559","7P0P8EA HP Spectre x360 16-f1011_Z","Ноутбук HP Spectre x360 16-f1011ci Ci7-1260P,32GB,2TB PCIe,Arc A370M 4GB,TS/16 WQUXGA OLED 400,W11H6,Blk,FPR,5MP IR,1yw","7P0P8EA_Z","12","","2079","2079","менее 10","935550"
"285545","43B21UC HP EliteBook 840 G8","Ноутбук HP EliteBook 840 G8 UMA i5-1145G7,14 FHD UWVA 1000,16GB,256GB PCIe,W11P6,3yw,720p IR,Blit,WiFi6+BT5,FPS","43B21UC","36","","1400","1390","более 50","625500"
"285546","552V1EC HP EliteBook 850 G8","Ноутбук HP EliteBook 850 G8 UMA i5-1145G7,15.6 FHD UWVA 250,16GB,512GB PCIe,W11P6,3yw,720p IR,Blit,WiFi6+BT5,FPS","552V1EC","36","","1300","1290","менее 10","580500"
"Ноутбуки другие","","","","","","","","",""
"272237","8AC94AA HP OMEN 27i","Монитор HP 8AC94AA OMEN 27i IPS 165Hz 2K Gaming ","8AC94AA","12","","497","497","менее 10","223650"
"Батареи и зарядные устройства","","","","","","","","",""
"129709","FH973AA DisplayPort To DVI-D HP","Адаптер DisplayPort To DVI-D ","FH973AA","0","","11","11","более 50","4950"
"286622","50H55AA HP Univ USB-C Multiport Hub","Мини Док-станция 50H55AA HP Univ USB-C Multiport Hub","50H55AA","12","","75","75","более 100","33750"
"288167","235N8AA HP USB-C Travel Hub G2","Док станция 235N8AA HP USB-C Travel Hub G2","235N8AA","12","","45.54","45.54","более 10","20493"
"287409","Док-станция CM555 90325 Ugreen","Док-станция UGREEN CM555 USB-C Multifunction Docking Station Pro 90325","90325","24","","128","128","более 100","57600"
"284343","CM198 USB 3.0 to SATA 50742 Ugreen","Док-станция UGREEN CM198 USB 3.0 to SATA HDD SSD Dual Dock Station, 50742","50742","24","","33.91","33.91","более 30","15259"
"289713","50H98AA Multiport Hub HP Univ USB-C","Концентратор 50H98AA Multiport Hub HP Univ USB-C","50H98AA","12","","78","78","менее 10","35100"
"295571","N9K78AA HP USB-C to DisplayPort Adp","Адаптер HP N9K78AA USB-C to DisplayPort ","N9K78AA","0","","20.3","20.3","более 100","9135"
"295572","V7W66AA HP USB-C to RJ45 Adapter","Адаптер HP V7W66AA USB-C to RJ45 ","V7W66AA","0","","16.2","16.2","более 50","7290"
"Периферия","","","","","","","","",""
"Акустические системы ","","","","","","","","",""
"283262","428K6AA HP USB G2 STHS","Стереогарнитура HP 428K6AA USB-А G2","428K6AA","12","","18.6","18.6","более 100","8370"
"260713","SP-HF180 /2.0 Speaker Genius","Колонки, Genius SP-HF180, 2.0, 6 Вт, мин 150 Гц, макс 20000 Гц, 3.5 Jack, USB","SP-HF180 ","6","","8","8","более 100","3600"
"263105","SP-HF180/2.0 Speaker Wood Genius ","Колонки Genius SP-HF180 /2.0  Wood,  6W (3W x 2), USB-питание, 160Hz-18KHz, 1,2 м, 3,5мм 31730029400","31730029400","12","","8","8","более 30","3600"
"262063","SP-Q180 Genius Blue","Колонки Genius SP-Q180 Blue","SP-Q180 Blue","12","","4","4","менее 10","1800"
"262064","SP-Q180 Genius Orange","Колонки Genius SP-Q180 Orange","SP-Q180 Orange","12","","4","4","более 50","1800"
"263104","SP-Q180/2.0 Speaker Red Genius","Колонки Genius SP-Q180 Red, 6W (3W x 2), USB питание, 20Hz-20KHz, 1,2 м, 3.5мм 31730026401","31730026401","12","","4","4","более 100","1800"
"Наушники, Гарнитуры","","","","","","","","",""
"240871","ROG DELTA/SR/UBW/AS 90YH00Z1-B2UA00","Игровая гарнитура ASUS ROG DELTA/SR/UBW/AS 90YH00Z1-B2UA00","90YH00Z1-B2UA00","24","","172.18","172.18","более 50","77481"
"243786","4BX31AA HP наушники","Игровые наушники HP Pavilion Gaming 400 4BX31AA","4BX31AA","12","","27.4","27.4","более 10","12330"
"243899","ROG DELTA CORE 90YH00Z1-B1UA00 ASUS","ROG DELTA CORE/SR/ALW/AS// 90YH00Z1-B1UA00","90YH00Z1-B1UA00","24","","80","80","более 100","36000"
"254054","TUF GAMING H3 GUN METAL 90YH028G-B1","Игровая гарнитура ASUS TUF GAMING H3 GUN METAL 90YH028G-B1UA00","90YH028G-B1UA00","24","","45","45","более 30","20250"
"254053","TUF GAMING H3 SILVER 90YH025S-B1UA0","Игровая гарнитура ASUS TUF GAMING H3 SILVER 90YH025S-B1UA00","90YH025S-B1UA00","24","","45","45","более 10","20250"
"259653","ROG STRIX GO 2.4 ASUS","Беспроводная игровая гарнитураROG STRIX GO 2.4, 90YH01X1-B3UA00","90YH01X1-B3UA00","24","","158.6","158.6","менее 10","71370"
"263102","HS-G560 Genius Black наушники","Наушники Genius HS-G560 игровые, 20Hz - 20KHz, 24OM, 2м, USB 31710007400","31710007400","12","","6","6","более 50","2700"
"271591","ROG DELTA S ASUS","Наушники ASUS ROG DELTA S, MQA, RGB, USB-C, 32 Ом, 20 – 40 000 Гц, 90YH02K0-B2UA00","90YH02K0-B2UA00","24","","175","175","менее 10","78750"
"274873","TUF GAMING H3 WIRELESS_x000D_
","Беспроводная гарнитура TUF GAMING H3  90YH02ZG-B3UA00/20Hz~20kHz/звук 7.1./USB-C/346g/PS5","90YH02ZG-B3UA00","24","","84.55","84.55","более 50","38048"
"283201","TAE1105BK/00 PHILIPS гарнитура","Проводная вакуумная гарнитура PHILIPS TAE1105BK/00","TAE1105BK/00","12","","8","8","более 200","3600"
"283202","TAE1105WT/00 PHILIPS гарнитура","Проводная вакуумная гарнитура PHILIPS TAE1105WT/00","TAE1105WT/00","12","","8","8","менее 100","3600"
"283200","TAE1126BK/51 PHILIPS гарнитура","Проводные вкладыши c микрофоном PHILIPS TAE1126BK/51","TAE1126BK/51","12","","6","6","более 100","2700"
"283218","TAT2206GR/00 PHILIPS TWS","Наушники беспроводные вакуумные PHILIPS TAT2206GR/00 мик/Bluetooth 5.0/быстрая зарядка/IPX4/монофонический режим","TAT2206GR/00","12","","46","46","более 50","20700"
"283219","TAT2206PK/00 PHILIPS TWS","Наушники беспроводные вакуумные PHILIPS TAT2206PK/00 мик/Bluetooth 5.0/быстрая зарядка/IPX4/монофонический режим","TAT2206PK/00","12","","46","46","более 50","20700"
"283220","TAT3216BK/00 PHILIPS TWS","Наушники беспроводные вакуумные PHILIPS TAT3216BK/00 мик/Bluetooth 5.0/сенсорное управление/быстрая зарядка","TAT3216BK/00","12","","30","30","более 50","13500"
"283221","TAT3216WT/00 PHILIPS TWS","Наушники беспроводные вакуумные наушники PHILIPS TAT3216WT/00 мик/Bluetooth 5.0/сенсорное управление/быстрая зарядка","TAT3216WT/00","12","","30","30","более 30","13500"
"283199","TAUE100BK/00 PHILIPS наушники","Проводные вкладыши PHILIPS TAUE100BK/00","TAUE100BK/00","12","","4","4","более 200","1800"
"282553","ROG CETRA II ASUS","Вставная игровая гарнитура ROG Cetra II: разъем USB-C для подключения к ПК, Nintendo Switch,  к ROG Phone 5","90YH02S0-B2UA00","24","","129","129","менее 10","58050"
"282787","428H6AA HP WD USB-A STHS","Стереогарнитура HP G2 с разъемом 3.5 мм 428H6AA","428H6AA","12","","15.2","15.2","более 100","6840"
"033388","HS-02B Genius наушники","Наушники со встроенным микрофоном Genius HS-02B Headset, 31710037100","31710037100","12","","3.88","3.88","более 200","1746"
"121742","HS-200C Genius наушники","Наушники Genius HS-200C, стерео, накладные, 20Hz-20kHz, 105dB/-38dB, черные, 31710151100","31710151100","12","100","3.28","3.28","более 200","1476"
"280697","Гарнитура WS108 50648 HiTune X5 Blu","Гарнитура UGREEN WS108 HiTune X5 True Wireless Stereo Earbuds (Blue), 50648","50648","24","","46.7","46.7","более 30","21015"
"284325","Гарнитура WS118 90242 HiTune X6 ANC","Гарнитура TWS UGREEN WS118 HiTune X6 ANC True Wireless Earbuds (Black), 90242","90242","24","","53.9","53.9","менее 10","24255"
"284878","ROG FUSION II 300 ASUS","Наушники ASUS ROG FUSION II 300/7.1/ESS 9280 Quad DAC/USB-C® и USB-A/PS5/Mac","90YH02X3-B2UA00","24","","141.28","141.28","более 50","63576"
"284877","ROG FUSION II 500 ASUS","Наушники ASUS ROG FUSION II 500/7.1/ESS 9280 Quad DAC/3,5 мм, USB-C® и USB-A/PS5/Mac","90YH02W5-B2UA00","24","","167.76","167.76","менее 10","75492"
"284876","ROG METAL STAND ASUS","Подставка для наушников ASUS ROG Metal Stand","90YH03C0-B2UA00","24","","28.16","28.16","более 30","12672"
"284873","ROG THRONE CORE ASUS","Подставка для наушников ASUS ROG THRONE CORE","90YH02J0-B2UA00","24","","32.52","32.52","менее 10","14634"
"287226","TUF GAMING H1 WL ASUS","Беспроводная гарнитура ASUS TUF GAMING H1 WL  2,4 ГГц/USB-C/7.1, 90YH0391-B3UA00","90YH0391-B3UA00","24","","67","67","более 10","30150"
"Мониторы TFT до -21.5"" ","","","","","","","","",""
"275917","MB16AHP 15,6"" IPS ASUS","Портативный монитор ASUS ZenScreen Go MB16AHP IPS,15.6"",16:9 FHD,250cd/m2,700:1,178/178,5ms,mHDMI,USB-C,Sp 1W","MB16AHP","36","","450","405","менее 10","182250"
"169750","E2270SWN 21.5"" TN AOC Black","Монитор 21.5'' TN AOC E2270SWN, 16:9, 1920x1080, 200 cd/m2, 700:1, 20M:1, 5ms, 90/65, D-Sub","E2270SWN","36","","104","104","более 200","46800"
"267261","VS197DE 18.5"" TN Black","Монитор ASUS VS197DE TN,18.5"",16:9 HD (1366x768x),200cd/m2,90/65,5ms,VGA,Black","VS197DE","36","","67","66.1","более 50","29745"
"281028","MB16ACV 15.6"" IPS ASUS","Портативный монитор ASUS ZenScreen MB16ACV IPS,15,6"", 16:9 FHD 60Hz,250cd/m2,800:1,178/178,5ms,USB-C","MB16ACV","36","","284","264","менее 10","118800"
"289870","MB166C 15.6"" IPS ASUS","Монитор ASUS MB166C 15.6"" IPS,16:9 FHD (1920x1080x60Hz),250cd/m2,800:1,178/178,5ms,USB-C","","36","","264","244","менее 10","109800"
"289872","MB16AH 15.6"" IPS ASUS","Монитор ASUS MB16AH 15.6"" IPS,16:9 FHD (1920x1080x60Hz),250cd/m2,700:1,178/178,4ms,USB-C,mHDMI,Sp1W","","36","","312","292","менее 10","131400"
"289871","MB16AP 15.6"" IPS ASUS","Монитор ASUS MB16AP 15.6"" IPS,16:9 FHD (1920x1080x60Hz),220cd/m2,800:1,178/178,4ms,USB-C,7800mAh","","36","","435","390","менее 10","175500"
"289867","MQ13AH 13.3"" OLED ASUS","Монитор ASUS MQ13AH 13.3"" OLED,16:9 FHD (1920x1080x60Hz),400cd/m2,100k:1,178/178,1ms,mHDMI,2USB-C","","36","","605","545","менее 10","245250"
"295686","PA147CDV 14"" IPS ASUS","Монитор ASUS PA147CDV 14"" Touch IPS,32:9 FHD (1920x550x60Hz),400cd/m2,1200:1,178/178,5ms,2xUSB-C,HDMI,Sp1W,MPP,ASUS Dial","PA147CDV","36","","714","672","менее 10","302400"
"295689","PA148CTV 14"" IPS ASUS","Монитор ASUS PA148CTV 14"" Touch IPS,16:9 FHD (1920x1080x60Hz),300cd/m2,700:1,178/178,5ms,2xUSB-C,mHDMI,Sp1W,ASUS Dial","PA148CTV","36","","575","541","менее 10","243450"
